business_id,full_address,open,categories,review_count,name,neighborhoods,longitude,state,stars,latitude,type
K3ujPUNW6NNIZv_hRI_yrQ,"750 W Camelback Road
Phoenix, AZ 85013",True,[u'Restaurants'],3,McDonald's Restaurants,[],-112.0848642,AZ,2.5,33.5096325,business
HjM7hG2Fqrn6ZGmffs5aDQ,"211 N Gilbert Rd
Gilbert, AZ 85234",True,"[u'Bars', u'Sports Bars', u'Nightlife']",6,Champions Sports Saloon,[],-111.7895624,AZ,3.5,33.3541069,business
svFHdh6ahq52dWxGqOMMsg,"411 S Mill Ave
Tempe, AZ 85281",True,"[u'Lingerie', u'Shopping', u'Fashion', u'Adult']",12,Fascinations,[],-111.939838,AZ,3.0,33.4261603,business
QRpMVGh25uPRXoGKknOyMw,"3801 N 33rd Ave
Phoenix, AZ 85017",True,"[u'Shopping', u'Wholesale Stores']",7,Costco Phoenix Business Center,[],-112.128379,AZ,4.0,33.49179,business
egEroiWI8XuPoXwnb7UkuQ,"7535 W Bell Rd
Arrowhead Crossing
Peoria, AZ 85382",True,"[u'Department Stores', u'Fashion', u'Shopping', u'Discount Store']",11,Nordstrom Rack,[],-112.2212624,AZ,4.0,33.6381108,business
C4_VnxikagdjSbNQiblzYw,"7720 N 16th St
Phoenix, AZ 85020",True,"[u'Breakfast & Brunch', u'Cafes', u'Sandwiches', u'Restaurants']",4,Veranda Bistro,[],-112.048885,AZ,3.0,33.550167,business
Vn8qcaX64fkl8vByCsSvIg,"Inside Talking Stick Resort
9800 E Indian Bend Rd
Scottsdale, AZ 85256",True,"[u'Food', u'Breakfast & Brunch', u'Buffets', u'Restaurants']",114,Wandering Horse Buffet,[],-111.869723796844,AZ,4.0,33.5409028386777,business
H85IDGgg1QqRlGwBy3Ekyw,"8190 W Deer Valley Rd
Ste 104-321
Peoria, AZ 85382",True,"[u'Local Services', u'Pest Control']",5,Evergreen Pest Control,[],-112.2352394,AZ,4.0,33.6816965,business
Dz7swOgFook-L89Y_M-aQA,"Madison Village
742 E Glendale Ave
Phoenix, AZ 85016",True,"[u'Asian Fusion', u'Restaurants']",47,Pei Wei Asian Market,[],-112.063942,AZ,2.5,33.53876,business
J3tKz4vhJmK_lD0bWnoYYA,"5000 S Arizona Mills Cir Ofc
Tempe, AZ 85282",True,"[u'Pets', u'Pet Stores']",3,Animal Kingdom 9,[],-111.9400054,AZ,2.0,33.4255104,business
jz4IgrlqlbKv2ttcVwHZ2A,"3941 E Chandler Blvd
Ste 107
Phoenix, AZ 85048",False,"[u'Japanese', u'Restaurants']",8,Mikado Sushi,[],-111.99953,AZ,4.5,33.3051042,business
PG0itWTUdxdy39P9CTgAzg,"7205 S Power Rd
Queen Creek, AZ 85297",True,"[u'Pubs', u'Bars', u'Nightlife']",6,TC's Pub & Grub,[],-111.6855127,AZ,3.5,33.2851403,business
yYbd9P1KmlPSKmQxo68n_g,"1515 W Deer Valley Rd
Ste B-102
Phoenix, AZ 85027",True,"[u'Barbeque', u'Restaurants']",125,Pork on a Fork,[],-112.092802,AZ,4.5,33.683226,business
Vpg_FMSzMTBPvzpwbbRa7Q,"1457 W Southern Ave
Mesa, AZ 85202",True,"[u'Food', u'Coffee & Tea']",7,Starbucks,[],-111.862526,AZ,4.0,33.3925142,business
ubXWyEYO5_auun93nuxcvA,"1515 E Bethany Home Rd
Phoenix, AZ 85014",True,"[u'Shopping', u'Nurseries & Gardening', u'Home & Garden']",4,Summerwinds Nursery,[],-112.0484992,AZ,4.5,33.5236473,business
iLODjOOpTExF69CdGPkuuA,"4707 E Shea Blvd
Phoenix, AZ 85028",True,"[u'Food', u'Beer, Wine & Spirits', u'Grocery']",58,Fry's Marketplace,[],-111.9790432,AZ,4.5,33.5813091,business
CXi1eCpVyCEu-rQ7p1fTsA,"1019 N 1st Dr
Phoenix, AZ 85003",True,"[u'Home Services', u'Real Estate', u'Apartments']",12,Roosevelt Square Apartments,[],-112.0753485,AZ,2.0,33.4594284,business
O_ZNZDr6c5CsK6GgsKdDeQ,"6000 East Camelback Road
Scottsdale, AZ 85251",True,"[u'Hotels & Travel', u'Event Planning & Services', u'Hotels']",160,The Phoenician,[],-111.922301,AZ,4.0,33.493947,business
8WPCqC0Y-yszJi7eqfSllA,"12625 N Tatum Blvd
Phoenix, AZ 85032",True,"[u'Food', u'Ice Cream & Frozen Yogurt']",5,Cold Stone Creamery,[],-111.9794072,AZ,3.0,33.6005307,business
JJI8KMFkb1UMUftSDajY_w,"3831 S Gilbert Road
Gilbert, AZ 85296",True,[],4,Ross Store,[],-111.772012,AZ,4.0,33.31081,business
gZ3GVh4aER2q6_UdA6fTKw,"6602 E Cave Creek Rd
Cave Creek, AZ 85331",True,"[u'Food', u'Coffee & Tea']",14,Janey's Coffeehouse,[],-111.938652,AZ,4.5,33.833628,business
RHYJho19op3wdNfJOFUR0A,"2450 E Beardsley Rd
Phoenix, AZ 85050",True,"[u'Food', u'Grocery', u'Shopping', u'Wholesale Stores']",22,Costco,[],-112.028167247772,AZ,4.5,33.6711309765849,business
AYPTLvxlCw2euajnglksTA,"7200 N Scottsdale Rd
Scottsdale, AZ 85253",True,"[u'Pubs', u'Bars', u'American (Traditional)', u'Nightlife', u'Restaurants']",5,J.D.'s Lounge,[],-111.9258934,AZ,3.0,33.5413628,business
dks3rZEbVZlH-IZhnlcbug,"7374 E 2nd St
Scottsdale, AZ 85251",True,"[u'Museums', u'Arts & Entertainment', u'Performing Arts']",46,SMoCA - Scottsdale Museum of Contemporary Art,[],-111.9230859,AZ,3.5,33.4913431,business
91uSm9J20iRmqe7qmINs4w,"Chandler Fashion Center
3111 W Chandler Blvd
Chandler, AZ 85226",True,"[u'Hobby Shops', u'Shopping', u'Toy Stores']",9,The LEGO Store,[],-111.897967,AZ,5.0,33.3022462,business
0QRvOpNbrHfik3wBupGFmg,"4573 E Cactus Road
Phoenix, AZ 85032",False,"[u'Bakeries', u'Food']",4,Marie Callender's Restaurants & Bakeries,[],-111.9816904,AZ,2.0,33.5990115,business
uZnVzqGyanhf1mSNRqrLXA,"4568 E Cactus Rd
Phoenix, AZ 85032",True,"[u'Fashion', u'Shopping', u'Toy Stores']",5,Hot Topic,[],-111.9834389,AZ,2.5,33.6011167,business
gP7xl3ZjX-7H9mRk7bvesw,"3434 W Anthem Way
Suite 118
Anthem, AZ 85086",True,"[u'Pizza', u'Restaurants']",3,Hungry Howie's Pizza,[],-112.1353054,AZ,2.5,33.8644291,business
wEyjswy_5GsoXm3Kw0emfA,"10111 E Bell Road
Scottsdale, AZ 85260",True,"[u'Food', u'Grocery']",6,Bashas',[],-111.864447,AZ,3.5,33.6390698,business
Ef3BJGZkis7pKT8eC3-W4A,"4929 W Mcdowell Rd
Phoenix, AZ 85035",True,"[u'Hotels & Travel', u'Event Planning & Services', u'Hotels']",7,La Quinta Inn,[],-112.166488,AZ,4.0,33.465341,business
m6h0xM8nvmjx-WeOjV6XbA,"201 E Jefferson St
Phoenix, AZ 85073",True,"[u'Arts & Entertainment', u'Professional Sports Teams']",33,Phoenix Suns,[],-112.071313,AZ,4.0,33.445899,business
mlK98WCvWNn5hkiLtscQTg,"420 S Mill Ave
Ste 106
Tempe, AZ 85281",True,"[u'Sandwiches', u'Restaurants']",4,Rollerz,[],-111.94047,AZ,2.0,33.425711,business
_4_84uCAFDI2VHHEQz5f2g,"2601 E Indian School Rd
Phoenix, AZ 85016",True,"[u'Fashion', u'Shopping', u'Accessories', u'Home & Garden']",20,The Secret Village,[],-112.025669,AZ,4.5,33.494729,business
3MwUofF-CektEM52NwDaUA,"1910 E Broadway Rd
Mesa, AZ 85204",True,"[u'Fast Food', u'Chinese', u'Restaurants']",3,Big Bowl,[],-111.7902823,AZ,3.5,33.4082719,business
StiQ_lcCY8sX4JI-J6Mufg,"509 W McDowell Rd
Phoenix, AZ 85003",True,"[u'Arts & Crafts', u'Shopping', u'Costumes']",47,Easley's Fun Shop,[],-112.081138,AZ,4.5,33.465496,business
IfMwqincIFlyj4L0qa5BRA,"1804 W Elliot Rd
Tempe, AZ 85284",True,"[u'Doctors', u'Health & Medical', u'Urgent Care']",9,Advanced Urgent Care,[],-111.967069,AZ,2.0,33.349981,business
yqTromUJgF6Ll7VVo4iF0A,"13714 W Bell Rd
Ste 2
Surprise, AZ 85374",True,"[u'Burgers', u'Restaurants']",33,Five Guys Burgers and Fries,[],-112.3531229,AZ,3.5,33.6389181,business
vNqZefvRyaqfa_QJEd4wXw,"6740 W Indian School Rd
Phoenix, AZ 85033",True,"[u'Food', u'Specialty Food', u'Grocery', u'Seafood Markets']",10,Lam's Seafood Market,[],-112.2046659,AZ,4.0,33.4950064,business
fZWVI2Bjk6wJoRUB0s4Pzg,"4005 N 16th St
Phoenix, AZ 85016",True,"[u'Thrift Stores', u'Shopping']",19,Goodwill,[],-112.0471893,AZ,4.0,33.4941099,business
qRcXXAdZlxC9T1ECZGSmow,"15625 S Desert Foothills Pkwy
Phoenix, AZ 85048",True,"[u'Tires', u'Automotive']",4,Big O Tire Stores,[],-112.05577,AZ,3.5,33.3049899,business
ZXXx2LRiovmDLoSmIodrFQ,"111 W University Dr
Tempe, AZ 85281",True,"[u'Active Life', u'Sporting Goods', u'Bikes', u'Shopping', u'Bike Rentals']",8,Ehrhardt's Schwinn Bike,[],-111.9415311,AZ,3.0,33.4217096,business
3NqERLqdtQSe0w9540rZrQ,"1116 S Dobson Rd
Mesa, AZ 85202",True,"[u'Food', u'Desserts', u'Coffee & Tea']",85,The Street,[],-111.875578,AZ,4.5,33.394432,business
ABDl4FnMRLeSUneGh5nDLw,"6470 S Higley Rd
Gilbert, AZ 85298",True,"[u'Food', u'Grocery', u'Health & Medical', u'Pharmacy']",4,Fry's Marketplace,[],-111.7220306,AZ,4.5,33.2323699,business
cT6pMZ5bayq-Jfb6urGTnw,"1038 S Mill Ave
Tempe, AZ 85281",False,"[u'Food', u'Bagels']",4,Bruegger's Bagels,[],-111.9401301,AZ,4.5,33.4178602,business
tFZLfXWbjQy59_E_xqs8Fw,"2311 N Miller Rd
Scottsdale, AZ 85250",True,"[u'Active Life', u'Skate Parks', u'Parks']",4,The Wedge Skatepark,[],-111.9175321,AZ,4.0,33.4731682,business
ZgvRm5mAyHJs-yWH6pYHww,"17045 N 59th Avenue
Glendale, AZ 85308",True,"[u'Pizza', u'Restaurants']",7,Il Primo Pizza & Wings,[],-112.1864708,AZ,4.0,33.6391125,business
JIlCjl73CKz0MeAsvY15xQ,"16848 E Ave of the Fountains
Fountain Hills, AZ 85268",False,"[u'French', u'Restaurants']",5,Boulevard Cafe,[],-111.7166851,AZ,3.0,33.6040137,business
9ULGsqiGdC4g7FXHMwkhUg,"14848 N Cave Creek Rd
Ste 35
Phoenix, AZ 85032",True,"[u'Hair Salons', u'Beauty & Spas']",5,Miranda @ Style Suite 35,[],-112.0310202,AZ,3.5,33.6216076,business
MRntQraGJZMWtfAhPv_JZA,"11125 E Riggs Rd
Sun Lakes, AZ 85248",True,"[u'Fast Food', u'Restaurants']",3,McDonald's,[],-111.841859,AZ,2.0,33.21804,business
cXykQLP4Sr3tNii8k-zckg,"3155 W Ray Rd
Chandler, AZ 85226",True,"[u'Food', u'Burgers', u'American (Traditional)', u'Ice Cream & Frozen Yogurt', u'Restaurants']",20,Culver's,[],-111.895923614502,AZ,4.0,33.3198334209637,business
pqWlQ7z9JUAIarOy_IoOmg,"7245 E Osborn Rd
Scottsdale, AZ 85251",True,"[u'Allergists', u'Doctors', u'Ear Nose & Throat', u'Health & Medical']",5,Allergy Ear Nose & Throat Center,[],-111.9251075,AZ,3.0,33.4874871,business
x5Mv61CnZLohZWxfCVCPTQ,"2819 N Central Ave
Phoenix, AZ 85004",True,"[u'Pizza', u'Restaurants']",4,Domino's Pizza,[],-112.0734183,AZ,3.5,33.4795416,business
2yTFyn4Tv6gu63i5WMHjRg,"711 Grand Ave
Phoenix, AZ 85007",True,"[u'Car Wash', u'Automotive']",8,Clean Freak Car Wash,[],-112.0831539,AZ,4.5,33.4519952,business
NtRs2Xd64mRLe6jGUTXziw,"4525 E Paradise Vlg Pkwy N
Phoenix, AZ 85032",True,"[u'Libraries', u'Public Services & Government']",17,Mesquite Branch Library,[],-111.983689,AZ,4.5,33.604665,business
x1QsHJyLile5B_zy1DZvWA,"Center for Athletic Performance
30845 N Cave Creek Rd
Cave Creek, AZ 85331",True,"[u'Massage Therapy', u'Health & Medical']",5,Neuromuscular Therapy and Medical Massage,[],-111.98307,AZ,5.0,33.765766,business
UI8iKvzhGn2qZCGIqtQqrQ,"1021 W University Dr
Tempe, AZ 85281",True,"[u'Burgers', u'Breakfast & Brunch', u'American (Traditional)', u'Restaurants']",184,Harlow's Cafe,[],-111.9533039,AZ,4.0,33.4218047,business
lQkeHWsmL48KQGXGjdEOfg,"1450 N Dysart Rd
Avondale, AZ 85323",True,"[u'Burgers', u'Restaurants']",3,Whataburger Restaurants,[],-112.342239379883,AZ,3.5,33.4493789672852,business
AAGO39io2Ko0fgr6BhH-yQ,"122 N 2nd St
Phoenix, AZ 85004",True,"[u'Food', u'Bagels', u'Delis', u'Restaurants']",21,Einstein Bros Bagels,[],-112.071886,AZ,3.5,33.449858,business
fpL1qcZ6qbWzC79WU0E-Ug,"1100 N Central Ave
Phoenix, AZ 85004",True,"[u'Hotels & Travel', u'Event Planning & Services', u'Hotels']",10,Best Western Central Phoenix Inn,[],-112.0696,AZ,3.0,33.4492,business
jliKKoD0dCc2Vm-TZUj3pw,"40370 N Gantzel Rd
Queen Creek, AZ 85242",True,"[u'Shopping', u'Nurseries & Gardening', u'Home & Garden']",3,A & P Nursery,[],-111.564564,AZ,4.5,33.24586,business
sInUSy63Oh455uWs9p9OqQ,"2600 N Central Ave
Phoenix, AZ 85004",True,"[u'Cafes', u'Restaurants']",3,Central Cafe,[],-112.074398,AZ,3.5,33.477111,business
Qkl5Ej9NDQflonnJvKuZ6A,"2529 N Hayden Rd
Scottsdale, AZ 85257",True,"[u'Shopping', u'Nurseries & Gardening', u'Home Services', u'Home & Garden', u'Landscaping']",7,Harper's Nurseries & Landscape,[],-111.9086193,AZ,4.5,33.4764284,business
qbCNlrrY5Ms0ehAMi3XX6w,"5th St & College Ave
Tempe, AZ 85281",True,"[u'Arts & Entertainment', u'Stadiums & Arenas']",28,Sun Devil Stadium,[],-111.9349699,AZ,4.0,33.4254444,business
nW5lz4IpNnTSdHPvrZ6hCQ,"2600 W Apache Trl
Apache Junction, AZ 85220",True,"[u'Food', u'Coffee & Tea']",4,Starbucks Coffee Company,[],-111.5745539,AZ,4.5,33.4156535,business
rhf8H7KZsMHRAprI5-D3sQ,"9845 S Priest Dr
Ste 103
Tempe, AZ 85284",True,"[u'Italian', u'Pizza', u'Restaurants']",36,NYPD Pizza,[],-111.9626175,AZ,4.0,33.3216034,business
LDtE3rhFnl4ud1ogxS6rGA,"4111 N 24Th St
Phoenix, AZ 85016",True,"[u'Shopping', u'Drugstores', u'Beauty & Spas', u'Food', u'Convenience Stores', u'Cosmetics & Beauty Supply']",4,Walgreens,[],-112.0300284,AZ,2.0,33.4948559,business
Vf0tdlvXB0M7dR2Y2AeI8A,"6750 W Peoria Ave
Peoria, AZ 85345",True,"[u'Sandwiches', u'Restaurants']",4,Gatti's New York Subs,[],-112.204254,AZ,5.0,33.582685,business
CkflToTnXfCKa1LjnuzHwg,"1610 E Maryland Ave
Phoenix, AZ 85016",True,"[u'Local Services', u'Appliances & Repair']",6,Dyna-Tronics,[],-112.0471074,AZ,2.5,33.531155,business
tWVuAPWXvW2g8ce0WWepXA,"20206 N 27th Ave
Ste A
Phoenix, AZ 85027",True,"[u'Greek', u'American (Traditional)', u'Mediterranean', u'Restaurants']",12,George's Famous Gyros & Pasta,[],-112.117994,AZ,3.5,33.670256,business
AyvyWENKpPBOFnFFkZuAyQ,"8711 E Pinnacle Peak Rd
Scottsdale, AZ 85255",True,"[u'Food', u'Grocery', u'American (Traditional)', u'Breakfast & Brunch', u'Restaurants']",15,Pinnacle Peak General Store,[],-111.8929195,AZ,4.0,33.6979715,business
wSmMBtaptto0dCPRXV_-NQ,"6350 W Bell Road
Glendale, AZ 85308",True,"[u'Tanning', u'Beauty & Spas']",3,Celebrity Tanning,[],-112.1960532,AZ,4.5,33.6387083,business
jSBMJKjywkMcpKl0oy9WOg,"1960 S Alma School Rd
Chandler, AZ 85248",True,"[u'Active Life', u'Sporting Goods', u'Bikes', u'Shopping', u'Bike Rentals']",8,Cactus Bike,[],-111.860044,AZ,3.0,33.276942,business
F-ZOeAK1v7e5Rt2Mv5rVMw,"2902 N 68th St
Ste 135
Scottsdale, AZ 85251",True,"[u'Food', u'Coffee & Tea', u'Sandwiches', u'Restaurants']",139,Echo Coffee,[],-111.9347763,AZ,4.0,33.4803679,business
FiiNtpF1GW0aSzW7Af0TdA,"7810 S. Priest Drive Suite D
Tempe, AZ 85284",True,"[u'Active Life', u'Gyms', u'Trainers', u'Fitness & Instruction']",8,LA Fitness,[],-111.9631388,AZ,2.0,33.3453944,business
SvZXOhA_hIuQgR34VfVqnQ,"6143 W Glendale Ave
Glendale, AZ 85301",True,"[u'Hot Dogs', u'Restaurants']",32,Dazzo's Dog House,[],-112.192542,AZ,4.0,33.5383476,business
PfrMyCxnrtI7G6Ru26sSYw,"7507 S Power Rd
Ste 102
Queen Creek, AZ 85142",True,"[u'Food', u'Ice Cream & Frozen Yogurt']",3,Cold Stone Creamery,[],-111.6859323,AZ,3.5,33.280312,business
R4catpIG7txsNMv1ZBL5vA,"8925 N 12th St
Phoenix, AZ 85020",True,"[u'Arts & Entertainment', u'Venues & Event Spaces', u'Arcades', u'Event Planning & Services', u'Bowling', u'Active Life']",15,Let It Roll Bowl & Entertainment,[],-112.0567016,AZ,4.0,33.5665654,business
wqGhQx6gVE5vKNMnm5WrcA,"7500 E Pinnacle Peak Road
Scottsdale, AZ 85255",True,"[u'Mexican', u'Restaurants']",3,X-Tapa Joe's Mexican Restaurant,[],-111.917449,AZ,3.5,33.69907,business
1rdEcwDIsb7j5RhqE2oZhQ,"4000 N Central Ave
Phoenix, AZ 85012",True,"[u'Active Life', u'Gyms', u'Trainers', u'Fitness & Instruction']",4,Sports Club At City Square,[],-112.07517,AZ,2.5,33.492493,business
RUZTqEmHP_K9pV4fyzJ7dA,"2965 S Alma School Rd
Chandler, AZ 85248",True,"[u'Pizza', u'Restaurants']",6,Peter Piper Pizza,[],-111.8584646,AZ,3.5,33.2628841,business
CQpklGmB4K0_e0eam9hIyg,"12401 N Cave Creek Rd
Phoenix, AZ 85022",True,"[u'Banks & Credit Unions', u'Financial Services']",3,Arizona Federal Credit Union,[],-112.036777,AZ,1.0,33.59881,business
PYfbYi0M_q8sTmVBaocyow,"5009 W McDowell Road
Phoenix, AZ 85035",True,[u'Restaurants'],3,El Pollo Loco,[],-112.1672669,AZ,2.5,33.4656138,business
8DUPgXMlfLBmbwtP1WtCdg,"7110 East Indian School Rd
Scottsdale, AZ 85251",True,"[u'Hotels & Travel', u'Event Planning & Services', u'Hotels']",7,Howard Johnson,[],-111.927993,AZ,3.5,33.4954899,business
Rf1j5TAeFn_QvqiwrsJJ8Q,"6020 S 41st Place
Phoenix, AZ 85042",True,"[u'Landscaping', u'Home Services']",3,Martin Garcia Professional Landscaping and Maintenance,[],-111.99256,AZ,2.5,33.392187,business
CpRO_EC8sbn93UE8Jx7zDw,"1350 W Van Buren Street Apt 1006
Phoenix, AZ 85007",True,"[u'Home Services', u'Real Estate', u'Apartments']",3,Legacy Bungalows Apartments,[],-112.089384,AZ,2.5,33.452255,business
6Q_WeP3JxYoFciwcjMStWw,"3013 W Agua Fria Fwy
Phoenix, AZ 85027",True,"[u'Japanese', u'Restaurants']",5,Samurai Sam's Teriyaki Grill,[],-112.12371,AZ,3.5,33.666682,business
d90IW8fB5dKxhvr6H3uKbQ,"1525 N Gilbert Rd
Ste 420
Gilbert, AZ 85234",True,"[u'Tobacco Shops', u'Shopping']",5,High Maintenance Smoke Shop,[],-111.7896091,AZ,3.5,33.375005,business
7i8eNw1-tdgVcfAiNib6wg,"305 W Washington St
Phoenix, AZ 85003",True,"[u'Greek', u'Restaurants']",26,Crazy Jim's,[],-112.0778758,AZ,3.5,33.4481291,business
exzjKPVP7M5WcZDuZ21sQg,"420 S Mill Ave
Tempe, AZ 85281",False,"[u'Bars', u'Nightlife', u'Lounges']",7,Whip Lounge,[],-111.94047,AZ,2.5,33.425711,business
Snek2CGtaYW5NjjrTFT7Qw,"1311 W Hatcher Rd
Phoenix, AZ 85021",True,"[u'Local Services', u'Community Service/Non-Profit']",5,Arizona Humane Society,[],-112.089546,AZ,5.0,33.570884,business
-A5CFmkgdMEggaihtyxX4Q,"901 N 4th St
Phoenix, AZ 85004",False,"[u'Bars', u'Nightlife', u'Dance Clubs']",12,nextDOOR,[],-112.068359,AZ,3.5,33.457863,business
5yN5PDo6IsbIUpiR9tHiEQ,"3539 W Bell Rd
Phoenix, AZ 85053",True,"[u'Pet Services', u'Veterinarians', u'Pet Boarding/Pet Sitting', u'Pets']",3,Bell Ridge Animal Hospital,[],-112.135509,AZ,3.5,33.638471,business
ljUbvHy3lWF2fStFpznv-g,"2889 S Market St
Gilbert, AZ 85295",True,"[u'Fast Food', u'Restaurants']",3,Arby's,[],-111.746967,AZ,4.5,33.297624,business
BnVJmCTNrO8ZtbC1vkv9Zg,"2000 E Rio Salado Pkwy
Tempe, AZ 85281",True,"[u'Food', u'Chinese', u'Restaurants']",16,Yum Yum China,[],-111.900432,AZ,3.0,33.429487,business
EqZl_lQdB3GVFHCoD7sOyg,"1152 N Power Rd
Mesa, AZ 85205",True,"[u'Food', u'Ethnic Food', u'Specialty Food', u'Sandwiches', u'Restaurants', u'Hot Dogs']",15,Chicagoland Hotdogs & More,[],-111.684534,AZ,3.5,33.436623,business
x2rDXUQhxkUE0DUQ_bFFNg,"7908 E Chaparral Rd
Ste 110
Scottsdale, AZ 85250",True,"[u'Fast Food', u'Pizza', u'Restaurants']",3,Domino's Pizza,[],-111.911516,AZ,3.5,33.510164,business
5oCm7qtm-e2hgJluCxhO-A,"7300 E Thomas Rd
Scottsdale, AZ 85251",True,"[u'Active Life', u'Bowling']",23,AMF Scottsdale Lanes,[],-111.9246646,AZ,4.0,33.4803914,business
3N4YF5OsSJfuGVISQT71lw,"2345 E Van Buren St
Phoenix, AZ 85006",True,"[u'Mexican', u'Restaurants']",7,La Salsita Mex Food,[],-112.030703,AZ,3.0,33.451096,business
ZYR8RK2FTSkul3t1WgY4dw,"Club Red/Red Owl
2155 E University Dr
Tempe, AZ 85281",False,"[u'Arts & Entertainment', u'Nightlife', u'Music Venues']",4,Blunt Club,[],-111.9403254,AZ,4.0,33.4366655,business
OtdMMd4taGagxkU88wmEFA,"66 S Dobson Rd
Ste 150
Mesa, AZ 85202",True,"[u'Food', u'Ice Cream & Frozen Yogurt']",8,ITwist Frozen Yogurt,[],-111.875533,AZ,3.0,33.413062,business
Gq092IH6eZqhAXwtXcwc6A,"8 S San Marcos Plz
Chandler, AZ 85225",True,"[u'Food', u'Burgers', u'American (New)', u'Breweries', u'Restaurants']",283,SanTan Brewing Company,[],-111.842532,AZ,4.0,33.303233,business
5W-E4Mj4eO5xfkZJ6zn2Cg,"13422 N Cave Creek Rd
Phoenix, AZ 85022",True,"[u'Hair Salons', u'Beauty & Spas', u'Nail Salons']",3,Gulick Bros Hair,[],-112.036675,AZ,4.5,33.608959,business
IXssz6N-sgX-RrVjThcMaw,"2218 E Williams Field Rd
Ste 235
Gilbert, AZ 85233",True,"[u'Shopping Centers', u'Shopping']",31,SanTan Village,[],-111.740156413751,AZ,4.0,33.3070935480601,business
_s1QZIfOXLuPkjVItpT1AQ,"1345 W Mcdowell Rd
Phoenix, AZ 85007",True,"[u'Food', u'Donuts']",4,Wishill's Donuts,[],-112.0911242,AZ,4.0,33.4657203,business
xY5BFKQFo5iLDhXxihkduQ,"1602 E Jefferson St
Phoenix, AZ 85034",False,"[u'Fast Food', u'American (New)', u'Restaurants']",3,Pollo Sabroso,[],-112.047375,AZ,5.0,33.447551,business
HA77uuIO9IfP4DUzEYOdTA,"7015 N 53rd Avenue
Glendale, AZ 85301",True,"[u'Local Services', u'Pest Control']",4,Paul's Pest & Termite Control,[],-112.1728635,AZ,2.0,33.5390902,business
bnKO5YQCGcBW_MBvanCe2w,"20825 N Pima Rd
Scottsdale, AZ 85255",False,"[u'Restaurants', u'Italian']",14,Autostrada,[],-111.8905084,AZ,3.5,33.6722462,business
c_Hgu6zirKI2l71TAhrTRQ,"7150 E Camelback Rd
Scottsdale, AZ 85251",True,[u'Local Flavor'],17,Scottsdale Waterfront,[],-111.9266886,AZ,2.5,33.5029968,business
5xnyQS26YJfD6az9Cwf8sw,"2855 S Alma School Rd
Chandler, AZ 85248",True,"[u'Food', u'Health Markets', u'Grocery', u'Specialty Food']",19,Sprouts Farmers Market,[],-111.8581657,AZ,4.0,33.2639788,business
-ofo_NSFpx6u8WBOWr86XQ,"1855 E Southern Ave
Mesa, AZ 85204",True,"[u'Tree Services', u'Home Services']",5,Tree Doctors,[],-111.79113,AZ,4.0,33.393183,business
TuSfiek_fBAbNMGkWVXcGQ,"3923 E Thunderbird Rd
Phoenix, AZ 85032",True,"[u'Veterinarians', u'Pets']",3,Indian Bend Animal Hospital,[],-111.9969776,AZ,5.0,33.6117369,business
7LrUXau46tXRsLzJuQtarQ,"995 E Ocotillo Rd
Ste 1
Chandler, AZ 85249",False,"[u'Pizza', u'Restaurants']",4,Mama T's Pizza,[],-111.824692,AZ,3.0,33.24665,business
0hoHNh8rN2D3A0wpNCGtZA,"8386 W Thunderbird Rd
Peoria, AZ 85381",False,"[u'Food', u'Coffee & Tea']",9,It's a Grind,[],-112.239434,AZ,3.0,33.610449,business
MzmfKH47_LuADdAgo4g0bw,"1105 W Chandler Blvd
Chandler, AZ 85224",True,"[u'Automotive', u'Gas & Service Stations']",4,Arco AM PM,[],-111.861239,AZ,2.5,33.305559,business
UkG_OE3YRT1Q8lYavZRsTA,"10243 N Scottsdale Road
Paradise Valley, AZ 85253",True,"[u'Musical Instruments & Teachers', u'Shopping']",4,Guitar Gallery,[],-111.924071,AZ,5.0,33.57904,business
N-gqIeVDebI3qgwxf1jMcw,"3214 E Indian School Rd
Phoenix, AZ 85018",True,"[u'Burgers', u'Fast Food', u'Restaurants']",5,McDonald's,[],-112.012269,AZ,3.0,33.495665,business
ZBODwI9zhbQcNFsBPeLLjA,"908 E Impala Ave
Mesa, AZ 85204",True,"[u'Active Life', u'Diving']",3,Saguaro Diving & Sports,[],-111.812246,AZ,5.0,33.383883,business
QdwgrqNQAx--q3gGuxOH1A,"38100 N Vermeesch Rd
Cave Creek, AZ 85331",True,"[u'Active Life', u'Parks']",3,Gateway Desert Awareness Park,[],-111.9311517,AZ,4.5,33.8331372,business
otfAAfmgL5dLvqf5e-QCsA,"3949 E Chandler Blvd
Phoenix, AZ 85048",True,"[u'Food', u'Convenience Stores', u'Shopping', u'Drugstores']",17,Fry's & Fry's Marketplace,[],-111.9985666,AZ,4.0,33.3050743,business
k5beMbSAM6xjrNiaRTcE8A,"330 N Dysart Rd
Goodyear, AZ 85338",True,"[u'Barbers', u'Beauty & Spas']",5,Kim's Barber Shop,[],-112.341202,AZ,5.0,33.438423,business
iIoXkSIYVsj-bH-yWqWB1Q,"9920 W McDowell Rd
Avondale, AZ 85323",True,"[u'Restaurants', u'Italian']",4,Carrabba's Italian Grill,[],-112.2739855,AZ,4.5,33.465184,business
wTiQXYB9fE9rcSZDsZgbtQ,"52 East Camelback Rd.
Phoenix, AZ 85012",True,"[u'Buffets', u'Salad', u'Restaurants']",41,Sweet Tomatoes,[],-112.0716011,AZ,3.5,33.5094089,business
